created_at,lt,lb,kt,km,garasi,carport,lokasi,sertifikat,listrik,hadap,harga,url,deskripsi,kota
2023-08-20,254,160,3,1,1,1,Bantul,SHM,,,950000000,https://www.olx.co.id/item/di-jual-rumah-950-juta-nego-iid-904951223,"Di jual rumah dg luas tanah 254M2 dan luas bangunan 160M2, lokasi dekat dengan kampus kampus. Hanya 800M ke UMY, 20 menit ke Malioboro. Dilokasi sekitar banyak kost kostan. Tanah yang luas dapat di manfaatkan sebagai hunian sekaligus kost kostan untuk passive income. Pilihan kuliner sangat banyak dan hanya jalan kaki dari rumah.

",Yogyakarta
2023-08-05,100,76,3,2,0,2,Umbulharjo,SHM,2200.0,,799000000,https://www.rumah.com/listing-properti/dijual-rumah-yogyakarta-oleh-elin-nur-merdiasari-19894588,"Rumah Dua Lantai Yogyakarta Murah

Muraaaahh!!

Rumah Dua Lantai Siap Huni
Selatan Giwangan
SHM IMB
3 kamar tidur
2 kamar mandi
Dapur
Halaman Belakang
Kualitas Bangunan Bagus
Akses Mudah 3 Menit Menuju Terminal Giwangan
10 Menit Ke Alun2 Selatan
Mobil Masuk Papasan !!

Your Satisfaction Is Our Happiness !!",Yogyakarta
2023-06-07,125,135,3,3,0,2,Sleman,SHM,2200.0,,1300000000,https://www.rumah.com/listing-properti/dijual-rumah-yogyakarta-oleh-chris-cornelius-21178553,"Rumah Cantik Minimalis

BALE SAMBIREJO

Lokasi :
Sambirejo, Wedomartani, Ngemplak - Sleman

Luas tanah anah : 125 m²
Luas bangunan : 135 m²
Lebar depan 8 meter
Kamar tidur : 3
Kamar mandi : 3
Listrik : 2200 watt
Ruang Tamu
Ruang Keluarga 
Balkon
Dapur kering 
Udara sejuk, tenang bersahabat
Carpot : 2 mobil
SHM, IMB ready
Tersedia 4 unit, terjual 2
Harga : 1.3 Miliar nego

Detil info :
Chris 
0*****",Yogyakarta
2023-06-07,112,80,3,2,0,2,Sleman,SHM,2200.0,,800000000,https://www.rumah.com/listing-properti/dijual-rumah-yogyakarta-oleh-chris-cornelius-21178857,"Rumah Cantik Minimalis

BALE MAGUWO

Lokasi :
Singosutan, Maguwoharjo, Depok - Sleman

Luas tanah : 112 m²
Luas bangunan : 80 m²
Lebar depan 8 meter
Kamar tidur : 3
Kamar mandi : 2
Listrik : 2200 watt
Ruang Tamu
Ruang Keluarga 
Taman depan belakang 
Dapur/Kitchen Set
Udara sejuk, tenang bersahabat
Carpot : 2 mobil
SHM dan IMB ready
Tersedia 3 unit
*_Harga : IDR 800 Juta nego_*",Yogyakarta
2023-07-26,322,200,4,3,0,1,Sleman,SHM,2200.0,,3500000000,https://www.rumah.com/listing-properti/dijual-rumah-yogyakarta-babarsari-oleh-eka-lestari-20910439,"Rumah Babarsari Caturtunggal Depok Sleman

Rumah Lokasi dalam Perumahan dekat Kampus UPN, STIE YKPN
Akses Jalan 2 Mobil
Posisi Hook
Luas 322m Bangunan 104m
4 Kamar Timur
3 Kamar Mandi
2200w
Carport",Yogyakarta
2023-08-30,78,40,2,1,0,2,Sleman,SHM,1300.0,,40000000,https://www.rumah.com/listing-properti/dijual-rumah-yogyakarta-murah-dekat-wisata-dan-univeritas-oleh-ahmad-najih-ibrohim-22149108,"Dekat exit tol dan univeritas tiga ternama

Selamat Datang Hunian Nyaman dan asri udara sejuk dan dingin

Kapan lagi ada Rumah siap Bangun di jogja hanya 399 juta? Hmm
Apalagi Kalau Lokasi Propertinya dekat dengan Rencana Exit TOL ?
Wah pasti tinggi banget dong kenaikan Harganya nanti :)

Perkenalkan Bale Tuanku Mbah Marto, Hunian dekat kota dan exit tol Jogja 

Berbagai Fasilitas Umum Terdekat Seperti :
2 Menit Jl. Nasional Yogya-Wates.
5 Menit EXIT TOL GAMPING
10 Menit Universitas Muhammadiyah Yogyakarta
10 menit Ring Road Barat
15 Menit Titik 0 Yogyakarta 
20 Menit Tugu, Titik Nol UGM

Suasana Nyaman Dekat Jalan Utama dan Kampus Kampus Ternama
Yuk Hubungi Marketing kami sekarang Juga",Yogyakarta
2023-09-01,85,45,2,1,0,1,Bantul,SHM,1300.0,,650000000,https://www.rumah.com/listing-properti/dijual-rumah-murah-yogyakarta-oleh-hana-arum-widati-21031234,"Rumah Bagus Murah Yogyakarta
LT 85m LB 45m LD 7m
2 KT, 1 KM
Carport
Lokasi dekat KAmpus Pusat UAD
Harga Nego langsung Pemilik",Yogyakarta
2023-08-31,68,54,2,1,0,1,Bantul,SHM,1300.0,,375000000,https://www.rumah.com/listing-properti/dijual-rumah-murah-yogyakarta-oleh-eka-lestari-18236044,"Rumah Murah Siap Pakai Kasihan Bantul

SHM
LT 68m LB 54m LD 8m
2 kamar tidur
1 kamar mandi
carport
air Pam
1300w
lokasi dalam perumahan, dekat Pabrik Coklat Monggo",Yogyakarta
2023-08-24,130,83,3,2,0,2,Sleman,SHM,2200.0,,725000000,https://www.rumah.com/listing-properti/dijual-rumah-sleman-yogyakarta-oleh-elin-nur-merdiasari-21621576,"Rumah tanah luas murah sleman yogyakarta

*Pucangan Baru Residence*

RUMAH BAGUS TANAH LUAS UTARA KOTA YOGYAKARTA

Tipe 83
Luas Tanah 130 m²
3 KT
2 KM
Ruang tamu
Ruang keluarga
Ruang makan
Ruang cuci
Ruang jemur
Taman
Carport 2 mobil
Free pagar


Harga cuma 725 jt


Free BBN AJB notaris* 

*Berlaku Khusus Bulan ini !!!",Yogyakarta
2023-08-22,800,200,8,4,0,2,Kotagede,SHM,2200.0,,4800000000,https://www.rumah.com/listing-properti/dijual-rumah-kotagede-yogyakarta-oleh-eka-lestari-20526238,"Rumah Kotagde Yogyakarta

SHM
LT 800m LB 200m LD 12m
8 Kamar Tidur
4 Kamar Mandi
Air Sumur
2200w",Yogyakarta
2023-08-10,130,160,5,4,0,2,Kotagede,SHM,2200.0,,1999000000,https://www.rumah.com/listing-properti/dijual-rumah-di-yogyakarta-oleh-elin-nur-merdiasari-20068873,"Rumah Mewah Yogyakarta Near Kotagede

Rumah baru semi furnish dalam cluster perumahan dekat jalan raya Gedong Kuning

Akses mudah, dekat pusat kota jogja, wilayah nyaman. jalan lebar, one gate sistem, pos satpam, dan cctv

- Luas tanah 130m2
- Luas bangunan 160m2
- 4 kamar tidur
- 1 kamar tidur Art
- 4kamar mandi shower closed duduk
- halaman depan dan belakang
- ruang tamu dan keluarga
- dapur dan ruang makan
- ruang cuci jemur
- carport 2 mobil
- listrik 4400
- lantai full granit ( 60x60 )
-SHM dan IMB Lengkap

Bonus:
- water heater 3 kamar mandi
- exhaust kamar mandi
- canopy carport
- taman minimalis depan belakang
- kitchen set + standing kompor + kulkas
- sofa dan meja makan
- gorden

KPR kami Bantu!!",Yogyakarta
2023-09-19,81,40,2,1,0,1,Bantul,SHM,1300.0,Timur,520000000,https://www.lamudi.co.id/hunian-minimalis-shm-bisa-kpr-di-bantul-jogja-5-me-169441863955.html,Hunian Minimalis SHM bisa KPR di Bantul Jogja,Yogyakarta
2023-09-21,247,353,7,7,1,1,Sleman,SHM,3500.0,,4300000000,https://www.lamudi.co.id/rumah-mewah-link-premium-pogung-dkt-ugm-dlm-ringro-168510239197.html,Rumah Mewah Link Premium pogung dkt UGM dlm Ringroad,Yogyakarta
2023-09-21,502,281,19,19,0,19,Sleman,SHM,,Utara,6500000000,https://www.lamudi.co.id/rumah-induk-19kt-kost-k-mandi-dalam-link-premium-s-168510186213.html,Rumah Induk 19KT kost kamar mandi dalam,Yogyakarta
2023-08-29,230,200,4,4,2,3,Sleman,SHM,3500.0,,2950000000,https://www.lamudi.co.id/rumah-mewah-full-furnish-kolam-renang-jalan-utama-16933051534.html,Rumah Mewah Full Furnish Kolam Renang,Yogyakarta
2023-09-22,105,90,3,2,1,0,Sleman,SHM,1300.0,Utara,890000000,https://www.lamudi.co.id/rumah-strategis-siap-huni-jalan-palagan-sleman-yog-169383456937.html,Rumah Strategis Siap Huni Jalan Palagan Sleman Yogyakarta,Yogyakarta
2023-08-28,71,36,2,1,1,1,Kulon Progo,SHM,130.0,,288000000,https://www.lamudi.co.id/hunian-jepang-270-jutaan-400m-ke-brimob-sentolo-ku-169293562087.html,Hunian Jepang 270 Jutaan 400m ke Brimob Sentolo Kulon progo ,Yogyakarta
2023-09-11,60,36,2,1,0,1,Wonosari,SHGB,1300.0,Selatan,162000000,https://www.lamudi.co.id/dijual-rumah-subsidi-terbaik-di-wonosari-kota-169424363787.html,Dijual Rumah Subsidi Terbaik di Wonosari,Yogyakarta
2023-09-16,50,50,2,1,1,0,Sleman,SHM,1300.0,,284000000,https://www.lamudi.co.id/di-jual-rumah-murah-3-yogyakarta-169435379495.html,Dijual Rumah Murah ,Yogyakarta
2023-09-11,230,110,4,3,0,2,Sleman,SHM,3500.0,Selatan,1900000000,https://www.lamudi.co.id/rumah-mewah-palagan-private-pool-jogja-169424134916.html,Rumah Mewah Palagan Private Pool Jogja,Yogyakarta
2023-09-21,165,36,2,1,0,1,Sleman,SHM,,,650000000,https://www.lamudi.co.id/dijual-rumah-di-kodya-169201642265.html,Dijual Rumah di Kodya,Yogyakarta
2023-09-09,398,325,5,4,0,2,Sleman,SHM,10000.0,,6500000000,https://www.rumah123.com/properti/sleman/hos14527297/,Rumah Istimewa..Linkungan nyaman..ada kolam Renangnya di Jogja,Yogyakarta
2023-09-20,402,173,4,3,3,3,Wirobrajan,SHM,2200.0,Timur,3700000000,https://www.rumah123.com/properti/yogyakarta/hos14670230/,RUMAH MEWAH ISTIMEWA COCOK UNTUK HOMESTAY DENGAN HALAMAN LUAS DI WIROBRAJAN KODYA JOGJAKARTA DEKAT MALIOBORO,Yogyakarta
2023-09-23,109,100,4,3,0,2,Sleman,SHM,2200.0,,1290000000,https://www.rumah123.com/properti/sleman/hos14890344/,Rumah One gate sistem Jln Rajawali Condong Catur,Yogyakarta
2023-09-23,160,165,10,10,0,4,Sleman,SHM,1300.0,,2900000000,https://www.rumah123.com/properti/sleman/hos14885680/,"Kos Eksklusif Full Penghuni Jalan Magelang km 5,5",Yogyakarta
2023-09-16,459,500,5,6,0,2,Sleman,SHM,2200.0,,1250000000,https://www.rumah123.com/properti/sleman/hos14804179/,Villa Cocok Investasi di Jakal Km 12 Kawasan Wisata Jogja,Yogyakarta
2024-09-22,231,154,5,4,0,2,Sleman,SHM,3500.0,Utara,3030000000,https://www.rumah123.com/properti/sleman/hos14855259/,Perumahan Mewah Jogja One Gate System Include Private Pool,Yogyakarta
2023-09-22,150,110,3,3,1,1,Sleman,SHM,3300.0,,1840000000,https://www.rumah123.com/properti/sleman/hos14854817/,Rumah Mewah Jogja Include Private Pool Dekat Bandara Adisucipto,Yogyakarta
2023-09-21,552,250,3,2,0,2,Sleman,SHM,3500.0,Selatan,6900000000,https://www.rumah123.com/properti/sleman/hos14725493/,Rumah Bagus Daerah Kaliurang Jogjakarta,Yogyakarta
2023-08-19,148,180,5,4,0,2,Sleman,SHM,2200.0,,2000000000,https://www.rumah123.com/properti/sleman/hos14521789/,RUMAH MEWAH 2LT SIAP HUNI LINGKUNGAN PERUMAHAN DI SIDOARUM GODEAN,Yogyakarta
2023-08-12,128,84,3,2,0,1,Sleman,SHM,4400.0,,1170000000,https://www.rumah123.com/properti/sleman/hos14439420/,"Rumah Bagus SHM di Sendangadi, Mlati, Sleman",Yogyakarta
2021-12-06,210,120,3,2,0,3,Denpasar ,SHM,3500.0,Utara,1550000000,https://www.rumah123.com/properti/denpasar/hos9291027/,"Lokasi sangat strategis,lingkungan tenang,aman n nyaman, 150m dari jln utama Gatsu Barat, 100m dari kolam renang Dharmapala, 500m dari SDK Kalam Kudus, 500m dari supermarket Tiara Gatsu n pom bensin.Jg Ace Hardware, Harga bs nego owner lgsg",Bali
2021-12-06,300,280,3,2,1,1,Denpasar,SHM,7700.0,,4000000000,https://www.rumah123.com/properti/denpasar/hos9233227/,"Luas Tanah 300m2,Luas banguna 280m2, 3 kamar tidur,2 kamar mandi,Ruang tamu,Ruang keluarga,Dapur,Mini Bar,Pool di lantai 2,1 kamar pembantu,1 k. Mandi Pembantu,Garase Mobil,Semi furnish,Listrik 7700 kWH,SHM & IMB 2019,Akses jalan 4 mtr",Bali
2021-12-06,300,280,6,6,1,1,Denpasar,SHM,5500.0,Timur,6500000000,https://www.rumah123.com/properti/denpasar/hos9233298/,"Luas tanah 300 M2,luas bangunan 280 m²,kamar tidur 6,kamar mandi 6,kamar pembantu 1,kamar mandi 1,ruang tamu,dapur,hadap timur,halaman,pool,garase,listrik 5500 Watt,sumber air sumur bor,SHM imb lengkap,akses jalan 4 mtr,harga 6.5M nego langsung pemilik",Bali
2021-12-06,304,180,3,2,1,1,Denpasar,SHM,4400.0,,3000000000,https://www.rumah123.com/properti/denpasar/hos9233335/,Di Jual Cepaat dan Murah dengan Sweet Garden Lokasi di SANURLuas tanah 304 m2Luas Bangunan180m23 bed room2 bathroomOpen Living n DiningPantrySwimming Pool 3 X 13 Carport 1 mobil + motorR Service (km pembantu & km mandi)Londry roomSHM IMB lengkapHarga 3M,Bali
2021-12-06,186,280,3,3,3,3,Denpasar,SHM,3300.0,,3500000000,https://www.rumah123.com/properti/denpasar/hos9233490/,"Luas tanah 186m2,luas bangunan 280m2,3 kamar tidur (Lantai atas),2 kamar mandi,lantai bawah ""Salon"",garase,carport,IMB 1994,hadap Utara,akses jalan 8 meter,SHM,listrik 3300watt, harga 3,5 M Nego",Bali
2021-12-06,150,100,2,2,1,1,Denpasar,SHM,2200.0,,1300000000,https://www.rumah123.com/properti/denpasar/hos9233443/,"Di Jual Rumah berada di Lingkungan yang Rapi dan Bersih Lokasi di Sanur,luas tanah 150m2,luas bangunan 100m2,2 kamar tidur,2 kamar mandi,ruang tamu,garase,listrik 2200watt,garase,SHM,akses jalan 6 meter,harga 1,3M",Bali
2021-12-06,100,120,3,2,0,0,Denpasar,SHM,,,1300000000,https://www.rumah123.com/properti/denpasar/hos9290833/,"Rumah dijual lokasi pulau moyo pedungan denpasar selatan,luas tanah 100 m2,luas bangunan 120 m2,kamar tidur 3,kamar mandi 2,garasi,akses jalan 5 meter,harga 1,3 miliar",Bali
2021-12-06,325,300,6,4,0,0,Denpasar,SHM,3300.0,,3000000000,https://www.rumah123.com/properti/denpasar/hos9233226/,"Luas tanah 325 m2, Luas bangunan 300 m2, Kamar tidur 9, Kamar mandi 4, Ruang tamu, Dapur, Garase, Halaman, Listrik 3500 watt, Sumber air sumur bor, Akses jl 6 mtr, Harga 3 M nego langsung pemilik",Bali
2021-12-06,106,104,3,2,0,0,Denpasar,SHM,5500.0,,1150000000,https://www.rumah123.com/properti/denpasar/hos9290618/,"Luas Tanah 106 m2,luas Bangunan 104 m2,akses Jalan 5 meter (bisa pas-pasan 2 mobil),ada rooftop di lantai 3,lokasi nyaman di Perumahan,AC,garasi dan carport,Lantai 1 : 1 kamar tidur,1 kamar mandi,Dapur,Ruang makan,Ruang keluarga,Lantai 2 : 2 kamar tidur,1 kamar mandi,Ruang jemur,Lantai 3 : Rooftop,Taman,Tempat sembayang,Air PAM",Bali
2021-12-06,300,120,2,2,0,0,Denpasar,SHM,2200.0,,2200000000,https://www.rumah123.com/properti/denpasar/hos9290380/,"2 menit ke Poltekkes Denpasar,2 menit ke SMAN 5 Denpasar,6 menit ke McDonald’s Sesetan,13 menit ke Plaza Renon,16 menit ke Rumah Sakit Umum Pusat Sanglah,luas Tanah: 300 m,luas Bangunan: 120 m2,bangunan 1 Lantai,kamar Tidur 2,kamar Mandi 2,listrik: 2,200 Watt,air Pompa,harga Sewa: 45 Juta/tahun *Minimal sewa 2 tahun, harga Jual: 2.200M",Bali
2021-12-06,200,300,4,3,0,0,Denpasar,SHM,7700.0,,3500000000,https://www.rumah123.com/properti/denpasar/hos9289842/,"3 menit ke Plaza Renon,4 menit ke Lapangan Puputan Renon,6 menit ke Bali Royal Hospital,8 menit ke Universitas Udayana Kampus Sudirman, luas Tanah: 200 m2,luas Bangunan: 300 m2,bangunan 2 Lantai,4 Kamar Tidur + 1 Kamar Tidur Pembantu,3 Kamar Mandi + 1 Kamar,mandi Pembantu,Listrik: 7,700 Watt,Unfurnished,harga Jual: 3.500M",Bali
2021-12-06,305,580,4,3,0,0,Denpasar,SHM,4400.0,,4800000000,https://www.rumah123.com/properti/denpasar/hos9290093/,"Rumah Dijual Denpasar Berada di area Perumahan: fasilitas rumah,ruang keluarga,dining room,dapur,garasi 3 mobil, 5 menitan jalan kaki ke Raya Imam Bonjol, 4 km ke Simpan 6 Teuku Umar, 7 km ke Internasional Airport I Gusti Ngurah Rai",Bali
2021-12-06,100,75,3,3,0,1,Denpasar,SHM,3500.0,,1600000000,https://www.rumah123.com/properti/denpasar/hos9275308/,"Luas tanah 100m2, luas bangunan 75, fasilitas : KM 3,KT 3,Ruang tamu,Dapur,Carport,Garden, Air ( PDAM ), Letak dikawasan yang strategis daerah Renon,Diarea perumahan, pembelanjaan dan olahraga, Akses one gate",Bali
2021-12-06,120,80,3,1,0,1,Denpasar ,SHM,1300.0,Utara,950000000,https://www.rumah123.com/properti/denpasar/hos9288441/,"Dijual Rumah siap huni: 1 Lantai 3 Kamar tidur,Halaman depan luas,Halaman belakang masih terbuka,Sirkulasi udara sangat bagus dan sejuk,Lokasi sangat strategis dan tidak banjir,3 Menit ke Supermarket dan ATM,5 Menit ke pasar,5 Menit ke SPBU,5 Menit ke Soputan Fresh,7 Menit ke Imam Bonjol,15 Menit ke Pantai Double Six Seminyak,15 Menit ke Pantai Seminyak,17 Menit ke Pantai Petitenget",Bali
2021-12-06,250,250,6,6,0,0,Denpasar,SHM,4400.0,,2500000000,https://www.rumah123.com/properti/denpasar/hos9288970/,"Rumah Dijual Denpasar Dijual,Rumah mewah yang lokasinya strategis di Ubung denpasar,hanya 3 menit ke Citraland waterpark, Pintu utama menghadap ke Barat, Pintu samping menghadap ke selatan, 1 master bedroom ( ada bathtub ), 5 standard room,semua kamar tidur dilengkapi dengan toilet",Bali
2021-12-06,105,110,2,3,0,1,Denpasar ,SHM,3500.0,,2660000000,https://www.rumah123.com/properti/denpasar/hos9288244/,"Perumahan cluster dengan desain modern tropical yang terintegrasi dengan commercial center.Dengan berbagai fasilitas di dalam cluster seperti Pura,commercial center,club house,estate management office,bicycle lanes dll., Dekat dengan berbagai fasilitas umum : 5 menit ke Dharma Yadnya Hospital, 5 menit ke Bali Zoo, 10 menit ke Sanur Beach, 10 menit ke Grand Lucky Supermarket, 25 menit ke Ubud, 30 menit ke Ngurah Rai Airport",Bali
2021-12-06,200,289,3,6,0,0,Denpasar,SHM,2200.0,,2800000000,https://www.rumah123.com/properti/denpasar/hos9287309/,"Rumah Dijual Denpasar Dijual Rumah Tinggal 2 Lantai Dengan Kolam Renang Pribadi Lokasi Kawasan Elite Renon Denpasar : Lokasi Premium Pusat Kota Renon Denpasar Bali, Dekat dengan Pusat Pemerintahan, Kantor Konsulat, Perkantoran , 500 mtr ke RS BROS (Bali Royal Hospital), Hanya 3 menit (1km) ke Lapangan Renon, 5 menit ke Mall Plaza Renon Bali, 15 menit ke Pantai Sanur Bali ; Luas Tanah 200 m2 (2 are), Luas Bangunan 289 m2, Akses jalan 4 meter, Kamar Tidur 3, Kamar Mandi 6, Dapur dan Kitchen Set, Ruang Tamu, Ruang Keluarga, Ruang cuci dan jemur, Balkon, Garasi 1 mobil, Kolam Renang, 3 buah AC, CCTV, Telpon rumah ,Speedy( Indihome), Air PDAM, listrik 2200 watt, SHM&IMB Lengkap, Turun Harga dari 3.2M ke Harga 2.8M",Bali
2021-12-06,100,85,2,2,0,0,Denpasar ,SHM,2200.0,,700000000,https://www.rumah123.com/properti/denpasar/hos9287295/,"Rumah Dijual Denpasar DIJUAL RUMAH BARU MINIMALIS HARGA BERSAHABAT; Lokasi : Pemogan, Denpasar Selatan; Type 85/100m² : 2 Kamar tidur, 2 Kamar mandi, 1 Ruang belakang, 1 Dapur, 1 Ruang tamu/keluarga, 1 Garase, PLN 2200 watt, Air sumur borr, Pintu Kayu Jati, Jalan bisa papasan mobil, Harga IDR 700,000,000,- nego",Bali
2021-12-06,100,120,3,2,1,1,Denpasar,SHM,1300.0,Timur,1300000000,https://www.rumah123.com/properti/denpasar/hos9286986/,"JUAL RUMAH BARU GRESS VIEW SAWAH PULAU MOYO DENPASAR SELATAN; BANGUNAN LANTAI 2; MINIMALIS MODERN; LOKASI DEKAT JALAN TOL BENOA , SESETAN & PESANGGARAN: LUAS TANAH 100m², LUAS BANGUNAN ± 120m², KAMAR TIDUR 3, KAMAR MANDI 2, HADAP TIMUR, AIR SUMUR BOR, LISTRIK 1300 watt,AKSES JALAN 5 METER, BALKON, GARASI MOBIL, HADAP TIMUR, SHM IMB LENGKAP, HARGA 1,3 MILYAR NEGO",Bali
2021-12-06,344,350,5,5,4,4,Denpasar,SHM,5500.0,,4000000000,https://www.rumah123.com/properti/denpasar/hos9233228/,"Luas Tanah 344 m2, luas Bangunan 350 m2, 5 Kamar tidur, 5 Kamar mandi, Ruang Tamu, Ruang Keluarga, Gudang, Dapur + Furniture, Ruang makan, Kolam renang, Gasebo, Garase untuk 4 mobil, Akses jalan 6 meter, SHM + IMB, Lokasi Sidakarya, dekat ke renon, sanur, by pass ida ngurah rai, sesetan",Bali
2021-12-06,400,320,3,2,2,2,Badung,SHM,6600.0,,2800000000,https://www.rumah.com/listing-properti/dijual-rumah-style-villa-super-buc-siapa-cepat-dia-dapat-di-jimbaran-badung-bali-oleh-agung-gandhy-19273904,"Lokasi strategis, halaman luas. Dijual Rumah Taman Griya.",Bali
2021-12-06,350,100,2,3,2,2,Denpasar,SHM,2200.0,,4500000000,https://www.rumah.com/listing-properti/dijual-rumah-dijual-oleh-kadeknick-19149386,Dijual Rumah Lantai 1 Style Bali area Buluh indah Denpasar Bali,Bali
2021-12-06,100,140,3,3,1,1,Denpasar,SHM,5500.0,Timur,1600000000,https://www.rumah.com/listing-properti/dijual-rumah-dijual-oleh-kadeknick-19232509,Dijual Rumah Style Minimalis di Komplek Perumahan. Lokasi di komplek perumahan pancoran residence. Lokasi mudah di jangkau karna bisa masuk dari jalan tukad batanghari.,Bali
2021-12-06,100,60,3,2,1,1,Badung,SHM,1300.0,,750000000,https://www.rumah.com/listing-properti/dijual-rumah-dijual-oleh-kadeknick-19395385,Dijual Rumah Baru Gress Lantai 1 Minimalis Area Abianbase Buduk. Bali,Bali
2021-12-06,100,120,3,3,0,1,Denpasar,SHM,2200.0,Timur,1299000000,https://www.rumah.com/listing-properti/dijual-1-unit-rumah-tipe-besar-di-gatsu-denpadar-barat-oleh-ida-bagus-putra-ardianta-18352760,"Sisa 1 unit tterakhir tipe BESAR dengan bangunan 120/100 siap bangun. 1 menit ke MCD dan KFC gatsu barat, 2 menit ke polresta denpasar, 7 menit ke canggu, 5 menit ke jalan mahendradata.",Bali
2021-12-06,57,70,2,2,0,1,Denpasar,SHM,2200.0,Barat,699000000,https://www.rumah.com/listing-properti/dijual-pusat-kota-denpasar-town-house-bangunan-luas-ga-sempit-dekat-tengku-umar-sesetan-oleh-ida-bagus-putra-ardianta-17626504,"Hunia luas lega berkelas style villa di kota denpasar, tepatnya di jalan pulau singkep,pedungan denpasar selatan",Bali
2021-12-06,104,110,3,2,1,1,Badung,SHM,2200.0,Selatan,1200000000, https://www.rumah.com/listing-properti/dijual-rumah-dijual-oleh-kadeknick-19191653,"Dijual Rumah Lantai 2 Modern Minimalis Full Furnish. Lokasi Abianbase .Dalung ,Badung Bali",Bali
2021-12-06,100,150,4,2,0,1,Denpasar,SHM,2200.0,,1650000000,https://www.rumah.com/listing-properti/dijual-rumah-dijual-design-menarik-tenang-dan-nyaman-jfs-oleh-brigita-19394207,"Rumah 2 Lantai dengan Design Menarik dan Semi Furnished. 15 menit ke lapangan Puputan Renon, 15 menit ke Internasional bandara Ngurah Rai, 15 menit ke Pantai Kuta. ",Bali
2021-12-06,147,100,2,2,0,0,Badung,SHM,1300.0,,1900000000,https://www.rumah.com/listing-properti/dijual-rumah-asri-jimbaran-badung-terrace-mumbul-bali-htob-oleh-brigita-19394146,"Rumah Asri Di jimbaran Bali 5 Menit dari Tol Nusa Dua. Dekat tol, 5 menit TOL NUSA DUA. 25 menit ke GWK. 20 menit ke AIR PORT. 20menit ke TANJUNG BENOA. 15 meit ke BTDC. Ada kolam renang, FULL FURNISH. ",Bali
2021-12-06,180,120,3,2,0,3,Denpasar,SHM,3500.0,Utara,1500000000,https://www.rumah.com/listing-properti/dijual-rumah-luas-dijual-dekat-smk-parada-denpasar-bali-mdo-oleh-brigita-19394234,Rumah Luas dijual di dekat Sekolah Denpasara,Bali
2021-12-06,156,192,3,4,1,0,Badung,SHM,4400.0,Selatan,1800000000,https://www.rumah.com/listing-properti/dijual-rumah-murah-fully-furnished-one-gate-di-mumbul-fhcg-oleh-brigita-19394267,Dijual Rumah Murah Luas Fully Furnished di Mumbul Balui. One gate system + security. Suasana tenang dan nyaman dengan view GWK. Dijamin bebas banjir. Jarak masuk tol bali mandara 5 menit. Airport ngurah rai 20 menit. Pantai pandawa 15 menit. Pantai melasti 15 menit. GWK 15 menit ,Bali
2021-12-06,200,135,3,3,0,0,Denpasar,SHM,2200.0,,4500000000,https://www.rumah.com/listing-properti/dijual-rumah-strategis-siap-huni-sudah-renov-dtdw-oleh-brigita-19394301,Lokasi sangat strategis Perumahan persis di seberang Trans Studio Mall. One Gate System 24 Jam Security. Jalan Aspal Lebar 8 m bisa buat Jogging. Lingkungan Sangat Nyaman ,Bali
2021-12-06,95,143,2,2,0,1,Badung,SHM,4400.0,,1625000000,https://www.rumah.com/listing-properti/dijual-rumah-dijual-jl-pantai-pandawa-badung-mda-fsb-oleh-brigita-19394295,"Rumah baru style villa dekat PANTAI PANDAWA JIMBARAN - BALI. Dekat :Pantai Pandawa & Melasti 3 menit, GWK Bali 10 menit, Pantai Kuta 20 menit.",Bali
2021-12-06,100,122,4,4,0,2,Badung,SHM,2200.0,Timur,2800000000,https://www.rumah.com/listing-properti/dijual-rumah-modern-dan-nyaman-lokasi-strategis-rnb-oleh-brigita-19394368,"Dijual rumah baru Sunset Road, Kuta. Lokasi sangat strategis : 10 menit ke Airport, 6 menit ke Pia Legong, 5 menit ke Sushi Tei, 5 menit ke Grand Lucky Supermarket, 5 menit ke Papaya (Supermarket Japan), 4 menit ke Mall Bali Galleria, 4 menit ke Siloam Hospital, 2 menit ke Carrefour Supermarket ",Bali
2021-12-06,135,200,5,3,1,1,Denpasar,SHM,5500.0,Barat,1900000000,https://www.rumah.com/listing-properti/dijual-rumah-dua-lantai-di-mertasari-denpasar-mdo-oleh-brigita-19394803,"Rumah Dua Lantai Fully Furnished. lokasi strategis dekat pet shop, dekat toko bangunan, dekat bakso premium, dekat kantor brighton sunrise. ",Bali
2021-12-06,70,60,3,2,0,0,Badung,SHM,1300.0,,850000000,https://www.rumah.com/listing-properti/dijual-rumah-minimalis-di-jimbaran-nusa-dua-bali-ncn-oleh-brigita-19394046,"Dijual Rumah Minimalis 2 Lantai Di Jimbaran, Nusa Dua Bali",Bali
2021-12-06,123,140,3,4,0,2,Denpasar,SHM,2200.0,,2300000000,https://www.rumah.com/listing-properti/dijual-rumah-2-lantai-furnished-di-komplek-perumahan-elite-denpasar-selatan-bali-psh-oleh-brigita-19393999,Rumah 2 Lantai Furnished Di Perumahan Elite Denpasar Selatan Bali. Akses 6 meter Paving Komplek Perumahan Elite. One Gate Systems (sistem kunci).,Bali
